id,front,right,back,left,x,y,yaw
177,389,32766,234,501,2.2680418491363525,-2.0143027305603027,-5.964096546173096
178,382,32766,242,505,2.2817509174346924,-2.0112643241882324,-5.188874244689941
179,362,32766,258,501,2.2983171939849854,-2.010302782058716,-4.122989654541016
180,335,32766,272,495,2.3103489875793457,-2.0110411643981934,-2.9063353538513184
181,315,32766,285,497,2.3212320804595947,-2.012831926345825,-2.1255829334259033
182,310,32766,292,500,2.331186294555664,-2.014636278152466,-1.7371973991394043
183,298,32766,302,507,2.3404667377471924,-2.0131187438964844,-2.0594091415405273
184,289,32766,315,513,2.34797739982605,-2.0120129585266113,-2.244131088256836
185,278,32766,322,32766,2.3602380752563477,-2.0098648071289062,-1.592308759689331
186,267,32766,325,32766,2.3650588989257812,-2.0089664459228516,-1.8556342124938965
187,258,32766,329,32766,2.361729621887207,-2.007988929748535,-2.342336416244507
188,262,1181,324,32766,2.349280595779419,-2.0047662258148193,-4.9090070724487305
189,288,32766,323,32766,2.3394887447357178,-2.0042026042938232,-5.677156448364258
190,303,32766,313,32766,2.329272985458374,-1.9991950988769531,-3.651512384414673
191,296,32766,310,493,2.3188414573669434,-1.99055016040802,-2.9489946365356445
192,293,32766,287,472,2.3163902759552,-1.9810014963150024,-3.059781789779663
193,294,32766,289,463,2.3177759647369385,-1.9688071012496948,-2.950383186340332
194,282,32766,296,451,2.3190879821777344,-1.9576140642166138,-3.2973403930664062
195,275,32766,306,432,2.321657419204712,-1.9523508548736572,-2.9026293754577637
196,274,666,306,435,2.321535587310791,-1.959341049194336,-2.1448709964752197
197,271,743,300,436,2.3233249187469482,-1.9724152088165283,-1.377211332321167
198,277,848,293,449,2.3238637447357178,-1.9850831031799316,-0.25014588236808777
199,280,32766,276,462,2.321000337600708,-2.0015227794647217,0.43149179220199585
200,293,1056,267,481,2.32231068611145,-2.018869638442993,1.0687822103500366
201,300,32766,273,498,2.3252060413360596,-2.0354080200195312,2.441849708557129
202,308,32766,294,522,2.327509641647339,-2.0525643825531006,3.401585102081299
203,323,32766,302,542,2.3298254013061523,-2.064488172531128,3.846928358078003
204,328,994,304,554,2.3321266174316406,-2.0679187774658203,3.9651825428009033
205,331,999,308,553,2.3318042755126953,-2.0613675117492676,3.5055458545684814
206,328,1003,299,541,2.331238269805908,-2.0481467247009277,3.3045053482055664
207,311,1021,296,522,2.3321218490600586,-2.032130718231201,2.7784111499786377
208,301,32766,288,503,2.32865834236145,-2.0161516666412354,1.6441106796264648
209,299,1131,283,482,2.322770118713379,-2.003427743911743,-0.01221590768545866
210,310,1276,280,483,2.3147542476654053,-1.9959025382995605,-1.0433579683303833
211,319,32766,274,477,2.32041597366333,-1.9885872602462769,-1.2417072057724
212,306,32766,283,474,2.330399513244629,-1.9840933084487915,-1.221848726272583
213,291,1278,292,466,2.3470587730407715,-1.987237572669983,-1.2967884540557861
214,270,32766,307,482,2.3667984008789062,-1.9898674488067627,1.2826935052871704
215,244,1048,327,492,2.383002519607544,-1.9940848350524902,2.8340566158294678
216,225,1024,333,505,2.3928616046905518,-1.997456669807434,3.072397470474243
217,212,1006,345,501,2.396832227706909,-1.9988240003585815,3.7033376693725586
218,207,32766,338,501,2.39133882522583,-2.000155448913574,3.506216526031494
